spawn_id,entry,name,area_id,game_event_entries,census_scope_status,primary_category,participation_mode,role_or_profession,unique_named,review_status,classification_source
79946,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79947,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
79948,1642,Northshire Guard,9,,INCLUDED,GUARD,FULL_AGENT,guard,NO,ACCEPTED_DEFAULT,template:1642
79949,11940,Merissa Stilwell,87,,INCLUDED,CIVILIAN,FULL_AGENT,civilian,YES,ACCEPTED_DEFAULT,template:11940
79950,152,Brother Danil,9,,INCLUDED,MERCHANT_VENDOR,FULL_AGENT,General Supplies,YES,ACCEPTED_DEFAULT,template:152
79951,190,Dermot Johns,9,,INCLUDED,MERCHANT_VENDOR,FULL_AGENT,Cloth & Leather Armor Merchant,YES,ACCEPTED_DEFAULT,template:190
79952,1213,Godric Rothgar,9,,INCLUDED,MERCHANT_VENDOR,FULL_AGENT,Armorer & Shieldcrafter,YES,ACCEPTED_DEFAULT,template:1213
79953,78,Janos Hammerknuckle,9,,INCLUDED,MERCHANT_VENDOR,FULL_AGENT,Weaponsmith,YES,ACCEPTED_DEFAULT,template:78
79954,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79955,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79956,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79957,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79958,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79959,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79960,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79961,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79962,198,Khelden Bremen,24,,INCLUDED,TRAINER,FULL_AGENT,Mage Trainer,YES,ACCEPTED_DEFAULT,template:198
79963,375,Priestess Anetta,24,,INCLUDED,TRAINER,FULL_AGENT,Priest Trainer,YES,ACCEPTED_DEFAULT,template:375
79964,911,Llane Beshere,24,,INCLUDED,TRAINER,FULL_AGENT,Warrior Trainer,YES,ACCEPTED_DEFAULT,template:911
79965,6373,Dane Winslow,9,,INCLUDED,CIVILIAN,FULL_AGENT,civilian,YES,ACCEPTED_DEFAULT,template:6373
79966,459,Drusilla La Salle,9,,INCLUDED,TRAINER,FULL_AGENT,Warlock Trainer,YES,ACCEPTED_DEFAULT,template:459
79967,925,Brother Sammuel,24,,INCLUDED,TRAINER,FULL_AGENT,Paladin Trainer,YES,ACCEPTED_DEFAULT,template:925
79968,952,Brother Neals,24,,INCLUDED,CIVILIAN,FULL_AGENT,civilian,YES,ACCEPTED_DEFAULT,template:952
79969,951,Brother Paxton,24,,INCLUDED,CIVILIAN,FULL_AGENT,Librarian,YES,ACCEPTED_DEFAULT,template:951
79970,197,Marshal McBride,24,,INCLUDED,GUARD,FULL_AGENT,guard,YES,ACCEPTED_DEFAULT,template:197
79971,196,Eagan Peltskinner,9,,INCLUDED,CIVILIAN,FULL_AGENT,civilian,YES,ACCEPTED_DEFAULT,template:196
79972,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
79974,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79975,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79976,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79977,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79978,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79979,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79980,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79981,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79982,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79983,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79984,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79985,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79986,915,Jorik Kerridan,9,,INCLUDED,TRAINER,FULL_AGENT,Rogue Trainer,YES,ACCEPTED_DEFAULT,template:915
79987,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79988,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79989,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79990,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
79991,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
79992,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79993,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79994,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79995,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79996,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79997,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
79998,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
79999,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80000,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80001,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80002,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80003,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80004,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80005,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80006,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
80007,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
80008,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80009,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80010,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80011,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80012,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80013,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80014,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80015,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80016,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80017,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80018,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80019,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80020,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80021,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80022,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80023,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80024,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80025,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80026,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80027,299,Diseased Young Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:299
80028,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80029,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80030,69,Diseased Timber Wolf,34,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80031,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80032,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80033,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80034,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80035,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80036,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80037,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80038,721,Rabbit,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80039,883,Deer,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:883
80040,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80041,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80042,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80043,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80045,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80046,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80047,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80048,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80049,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80050,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80051,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80052,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80053,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80054,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80055,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80056,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80057,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80058,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80059,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80060,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80061,721,Rabbit,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80062,721,Rabbit,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80063,883,Deer,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:883
80064,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80065,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80066,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80067,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80068,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80069,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80070,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80071,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80072,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80073,721,Rabbit,34,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80074,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80075,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80076,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80077,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80078,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80079,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80080,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80081,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80082,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80083,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80084,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80085,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80086,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80087,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80088,80,Kobold Laborer,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:80
80089,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80090,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80091,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80092,883,Deer,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:883
80093,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80094,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80095,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80096,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80097,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80098,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80099,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80100,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80101,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80102,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80103,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80104,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80105,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80106,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80107,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80108,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80109,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80110,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80111,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80112,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80113,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80114,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80115,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80116,6,Kobold Vermin,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:6
80117,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80118,9296,Milly Osworth,9,,INCLUDED,CIVILIAN,FULL_AGENT,civilian,YES,ACCEPTED_DEFAULT,template:9296
80119,11260,Northshire Peasant,9,,INCLUDED,WORKER_FARMER,FULL_AGENT,worker,NO,ACCEPTED_DEFAULT,template:11260
80120,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80121,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80122,257,Kobold Worker,9,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80123,883,Deer,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:883
80124,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80125,890,Fawn,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:890
80126,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80127,11260,Northshire Peasant,9,,INCLUDED,WORKER_FARMER,FULL_AGENT,worker,NO,ACCEPTED_DEFAULT,template:11260
80128,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80129,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80130,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80131,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
80132,721,Rabbit,9,,INCLUDED,PREY_FAUNA,LIGHTWEIGHT_BACKGROUND,fauna,NO,ACCEPTED_DEFAULT,template:721
80133,257,Kobold Worker,34,,INCLUDED,HOSTILE_HUMANOID,FULL_AGENT,hostile_humanoid,NO,ACCEPTED_DEFAULT,template:257
80134,69,Diseased Timber Wolf,9,,INCLUDED,PREDATOR,FULL_AGENT,predator,NO,ACCEPTED_DEFAULT,template:69
