spawn_id,entry,name,subname,map_id,zone_id,area_id,position_x,position_y,position_z,orientation,spawntimesecs,wander_distance,spawn_movement_type,spawn_npcflag,spawn_unit_flags,spawn_dynamicflags,minlevel,maxlevel,faction_template_id,template_npcflag,rank,creature_type,creature_family,type_flags,template_movement_type,template_unit_flags,flags_extra,ai_name,script_name,path_id,template_spawn_count
79919,2442,Cow,,0,12,12,-9157.46,13.7152,78.6951,3.12673,300,3,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
79920,299,Diseased Young Wolf,,0,12,12,-9290,-10.2439,69.4036,5.69506,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79922,2442,Cow,,0,12,12,-9226.41,-59.2634,74.2215,3.07871,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
79923,94,Defias Cutpurse,NULL,0,12,12,-9109.14,6.64692,88.2881,5.75035,300,5,1,0,0,0,5,6,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,40
79924,883,Deer,,0,12,12,-9097.14,-14.5558,91.0138,5.11138,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
79925,6774,Falkhaan Isenstrider,NULL,0,12,9,-9044.56,-45.9817,88.4193,3.08923,300,0,0,0,0,0,10,10,12,2,0,7,0,0,0,768,66,,,NULL,1
79926,1642,Northshire Guard,NULL,0,12,9,-9047.58,-101.24,88.3071,1.98968,300,0,0,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,NULL,7
79927,1642,Northshire Guard,NULL,0,12,9,-9047.72,-65.2479,88.182,4.62545,300,0,2,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,6394160,7
79928,299,Diseased Young Wolf,,0,12,9,-9025.26,-113.884,87.6897,5.90885,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79929,1642,Northshire Guard,NULL,0,12,9,-9061.28,-46.7949,88.795,1.5708,300,0,0,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,0,7
79930,1642,Northshire Guard,NULL,0,12,9,-9060.42,-39.0625,88.295,4.71239,300,0,0,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,0,7
79931,1642,Northshire Guard,NULL,0,12,12,-9034.7,7.06125,88.0834,5.06145,300,0,0,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,0,7
79932,1642,Northshire Guard,NULL,0,12,9,-9022.7,2.68442,88.3783,2.48363,300,0,2,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,6394560,7
79933,299,Diseased Young Wolf,,0,12,9,-8953.62,-48.5983,91.9745,1.52582,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79934,299,Diseased Young Wolf,,0,12,9,-8971.19,-52.8166,91.7821,5.59298,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79935,299,Diseased Young Wolf,,0,12,9,-8979.68,-64.6176,90.3669,4.30211,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79936,299,Diseased Young Wolf,,0,12,9,-8970.22,-87.6545,87.0364,3.96984,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79937,299,Diseased Young Wolf,,0,12,9,-8952.08,-83.9177,88.1923,5.93131,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79938,299,Diseased Young Wolf,,0,12,9,-9002.51,-129.957,84.2971,2.56219,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79939,299,Diseased Young Wolf,,0,12,9,-8938.02,-49.7685,90.7206,2.82973,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79940,299,Diseased Young Wolf,,0,12,9,-8925.81,-38.3764,92.0904,6.08847,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79941,299,Diseased Young Wolf,,0,12,9,-8919.35,-52.6967,87.9581,0.302009,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79942,823,Deputy Willem,NULL,0,12,9,-8947.64,-132.319,83.7199,3.33358,300,0,0,0,0,0,18,18,12,2,0,7,0,0,0,768,66,,,NULL,1
79943,5403,Riding White Stallion,,0,12,9,-8933.85,-166.93,81.0317,0,300,0,0,0,0,0,1,2,35,0,0,1,0,0,0,0,2,,,NULL,2
79944,721,Rabbit,,0,12,9,-8954.53,-161.289,81.7223,4.62946,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
79945,299,Diseased Young Wolf,,0,12,9,-8993.86,-153.85,81.1214,0.192583,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79946,299,Diseased Young Wolf,,0,12,9,-9023.11,-141.786,83.659,2.96681,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79947,721,Rabbit,,0,12,9,-8931.63,-137.105,82.8369,1.21334,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
79948,1642,Northshire Guard,NULL,0,12,9,-8914.44,-134.267,80.5523,5.17342,300,0,2,0,0,0,65,65,11,0,0,7,0,0,0,0,64,,,6395840,7
79949,11940,Merissa Stilwell,NULL,0,12,87,-9478.9,49.9652,57.313,6.1665,300,0,0,0,0,0,5,5,12,2,0,7,0,0,0,768,66,,,NULL,1
79950,152,Brother Danil,General Supplies,0,12,9,-8901.59,-112.716,82.0314,3.31613,300,0,0,0,0,0,5,5,12,384,0,7,0,0,0,768,66,,,NULL,1
79951,190,Dermot Johns,Cloth & Leather Armor Merchant,0,12,9,-8897.71,-115.328,81.9982,3.78736,300,0,0,0,0,0,5,5,12,4224,0,7,0,0,0,768,66,,,NULL,1
79952,1213,Godric Rothgar,Armorer & Shieldcrafter,0,12,9,-8898.23,-119.838,82.016,2.74017,300,0,0,0,0,0,5,5,12,4224,0,7,0,0,0,768,66,,,NULL,1
79953,78,Janos Hammerknuckle,Weaponsmith,0,12,9,-8909.46,-104.163,82.0314,4.39823,300,0,0,0,0,0,5,5,12,4224,0,7,0,0,0,768,66,,,NULL,1
79954,299,Diseased Young Wolf,,0,12,9,-8867.79,-69.8964,84.732,2.01698,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79955,299,Diseased Young Wolf,,0,12,9,-8879.21,-50.3677,86.811,3.42225,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79956,69,Diseased Timber Wolf,NULL,0,12,9,-8872.65,-57.9788,86.311,1.4592,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79957,299,Diseased Young Wolf,,0,12,9,-8918.72,-73.92,88.3627,5.72065,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79958,299,Diseased Young Wolf,,0,12,9,-8883.51,-59.0416,85.936,5.39762,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79959,299,Diseased Young Wolf,,0,12,9,-8886.96,-85.4681,85.3813,1.99338,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79960,299,Diseased Young Wolf,,0,12,9,-8876.07,-114.909,81.2399,5.51329,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79961,69,Diseased Timber Wolf,NULL,0,12,9,-8989.88,-170.731,78.3374,1.19042,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79962,198,Khelden Bremen,Mage Trainer,0,12,24,-8851.57,-188.234,89.4958,2.9147,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,,,NULL,1
79963,375,Priestess Anetta,Priest Trainer,0,12,24,-8853.59,-193.336,82.1157,2.54818,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,,,NULL,1
79964,911,Llane Beshere,Warrior Trainer,0,12,24,-8918.36,-208.411,82.3088,6.05629,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,,,NULL,1
79965,6373,Dane Winslow,,0,12,9,-8927.62,-201.787,80.6824,2.26893,300,0,0,0,0,0,8,8,12,0,0,7,0,0,0,768,66,,,NULL,1
79966,459,Drusilla La Salle,Warlock Trainer,0,12,9,-8926.74,-195.589,80.7714,2.79253,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,,,NULL,1
79967,925,Brother Sammuel,Paladin Trainer,0,12,24,-8914.57,-215.016,82.2996,1.20428,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,,,NULL,1
79968,952,Brother Neals,NULL,0,12,24,-8902.13,-181.646,113.24,0.872665,300,0,0,0,0,0,50,50,12,2,0,7,0,0,0,768,66,,,NULL,1
79969,951,Brother Paxton,Librarian,0,12,24,-8874.87,-186.332,82.1206,1.309,300,0,0,0,0,0,27,27,12,2,0,7,0,0,0,768,66,,,NULL,1
79970,197,Marshal McBride,NULL,0,12,24,-8902.59,-162.606,82.0223,2.04204,300,0,0,0,0,0,20,20,12,3,0,7,0,0,0,768,66,SmartAI,,NULL,1
79971,196,Eagan Peltskinner,NULL,0,12,9,-8869.22,-163.237,80.9719,0.959931,300,0,0,0,0,0,3,3,12,2,0,7,0,0,0,768,66,,,NULL,1
79972,721,Rabbit,,0,12,9,-8890.02,-214.179,80.9554,5.9517,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
79974,299,Diseased Young Wolf,,0,12,9,-8826.85,-159.473,80.208,3.99024,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79975,69,Diseased Timber Wolf,NULL,0,12,9,-8851.41,-84.09,84.0794,5.4171,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79976,299,Diseased Young Wolf,,0,12,9,-8860.79,-87.9941,82.4953,4.86537,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79977,299,Diseased Young Wolf,,0,12,9,-8815.7,-110.295,82.4108,1.8314,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79978,299,Diseased Young Wolf,,0,12,9,-8820.1,-91.1454,84.7704,2.26079,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79979,299,Diseased Young Wolf,,0,12,9,-8844.26,-45.0241,86.9295,1.89413,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79980,299,Diseased Young Wolf,,0,12,9,-8854.87,-106.428,80.9344,5.97907,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79981,299,Diseased Young Wolf,,0,12,9,-8827.2,-100.013,84.4858,5.23202,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79982,299,Diseased Young Wolf,,0,12,9,-8820.37,-79.6791,86.4006,6.21158,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79983,299,Diseased Young Wolf,,0,12,9,-8828.87,-69.3906,87.0256,0.512979,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79984,299,Diseased Young Wolf,,0,12,9,-8856.48,-131.607,81.3476,3.83983,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79985,299,Diseased Young Wolf,,0,12,9,-8838.49,-133.395,81.3375,4.58528,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79986,915,Jorik Kerridan,Rogue Trainer,0,12,9,-8863.47,-210.905,80.755,4.41568,300,0,0,0,0,0,5,5,12,51,0,7,0,0,0,768,66,SmartAI,,NULL,1
79987,69,Diseased Timber Wolf,NULL,0,12,9,-8813.36,-179.602,82.1866,1.63724,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79988,299,Diseased Young Wolf,,0,12,9,-8810.28,-179.303,82.069,1.96849,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79989,69,Diseased Timber Wolf,NULL,0,12,9,-8804.49,-136.622,83.6897,3.02099,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79990,299,Diseased Young Wolf,,0,12,9,-8806.25,-143.212,83.57,1.33151,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
79991,721,Rabbit,,0,12,9,-8829.68,-213.486,83.9962,1.54931,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
79992,6,Kobold Vermin,,0,12,9,-8783.05,-161.565,82.0352,0.904036,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79993,6,Kobold Vermin,,0,12,9,-8774.13,-184.494,83.1764,1.59099,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79994,6,Kobold Vermin,,0,12,9,-8794.45,-170.399,81.5514,1.74907,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79995,6,Kobold Vermin,,0,12,9,-8794.96,-134.15,83.0352,2.1558,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79996,6,Kobold Vermin,,0,12,9,-8789.91,-143.313,82.7331,2.96193,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79997,69,Diseased Timber Wolf,NULL,0,12,9,-8747.56,-135.783,83.7125,5.44551,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
79998,6,Kobold Vermin,,0,12,9,-8768.46,-176.434,83.4446,3.31613,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
79999,6,Kobold Vermin,,0,12,9,-8752.95,-160.776,84.243,2.22203,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80000,6,Kobold Vermin,,0,12,9,-8779.8,-195.355,84.0514,3.78246,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80001,6,Kobold Vermin,,0,12,9,-8775.9,-148.466,81.4102,4.05152,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80002,6,Kobold Vermin,,0,12,9,-8785.46,-171.229,81.6764,5.11032,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80003,257,Kobold Worker,,0,12,9,-8763.31,-159.256,82.9625,5.98151,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80004,257,Kobold Worker,,0,12,9,-8756.81,-171.434,84.8866,3.52798,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80005,257,Kobold Worker,,0,12,9,-8769.9,-138.115,82.5352,0.362188,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80006,299,Diseased Young Wolf,,0,12,9,-8824.51,-58.7339,88.6915,3.69501,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
80007,299,Diseased Young Wolf,,0,12,9,-8808.48,-91.4317,84.1506,3.60744,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
80008,69,Diseased Timber Wolf,NULL,0,12,9,-8781.32,-59.8318,91.8378,5.18477,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80009,69,Diseased Timber Wolf,NULL,0,12,9,-8752.63,-81.9882,92.7991,0.638906,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80010,69,Diseased Timber Wolf,NULL,0,12,9,-8761.9,-66.2644,92.2944,4.47272,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80011,6,Kobold Vermin,,0,12,9,-8765.28,-93.41,89.7241,0.129198,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80012,6,Kobold Vermin,,0,12,9,-8771.45,-115.916,83.365,0.383972,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80013,6,Kobold Vermin,,0,12,9,-8794.01,-118.5,83.5315,1.02964,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80014,6,Kobold Vermin,,0,12,9,-8778.78,-125.732,82.7815,1.30576,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80015,6,Kobold Vermin,,0,12,9,-8781.3,-115.552,82.8641,0.122173,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80016,6,Kobold Vermin,,0,12,9,-8766.97,-117.391,83.6927,2.30383,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80017,6,Kobold Vermin,,0,12,9,-8761.02,-127.543,83.4305,1.01327,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80018,6,Kobold Vermin,,0,12,9,-8780.05,-108.379,83.6632,5.79449,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80019,6,Kobold Vermin,,0,12,9,-8772.89,-103.59,86.1565,5.22354,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80020,257,Kobold Worker,,0,12,9,-8768.63,-113.135,83.7815,0.0699,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80021,257,Kobold Worker,,0,12,9,-8786.94,-105.911,83.4065,0.976494,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80022,257,Kobold Worker,,0,12,9,-8770.12,-117.703,83.4954,0,300,0,0,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80023,257,Kobold Worker,,0,12,9,-8767.71,-111.647,84.3424,4.15388,300,0,0,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80024,6,Kobold Vermin,,0,12,9,-8749.15,-114.985,85.9305,6.13703,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80025,69,Diseased Timber Wolf,NULL,0,12,9,-8789.76,-69.806,90.19,5.7897,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80026,257,Kobold Worker,,0,12,9,-8752.36,-101.854,87.9305,1.63139,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80027,299,Diseased Young Wolf,,0,12,9,-8799.31,-70.4097,88.9475,1.9513,300,15,1,0,0,0,1,1,32,0,0,1,1,1,1,0,0,,,NULL,45
80028,6,Kobold Vermin,,0,12,9,-8753.58,-192.765,85.7976,1.5708,300,0,0,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80029,721,Rabbit,,0,12,9,-8752.2,-197.95,86.1366,3.12472,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80030,69,Diseased Timber Wolf,NULL,0,12,34,-8718.79,-148.353,86.1238,3.38237,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80031,6,Kobold Vermin,,0,12,9,-8757.55,-180.684,85.0116,1.62418,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80032,6,Kobold Vermin,,0,12,9,-8768.17,-190.502,84.5514,6.08596,300,5,1,0,0,0,1,2,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,33
80033,257,Kobold Worker,,0,12,34,-8721.69,-155.805,85.3738,5.30705,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80034,257,Kobold Worker,,0,12,34,-8717.47,-144.581,86.4988,0.432977,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80035,257,Kobold Worker,,0,12,34,-8698.78,-161.758,89.1669,1.97494,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80036,257,Kobold Worker,,0,12,9,-8742.24,-176.21,85.6366,5.59501,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80037,257,Kobold Worker,,0,12,34,-8727.35,-133.797,86.9388,0.016385,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80038,721,Rabbit,,0,12,34,-8680.28,-83.5984,91.627,5.55718,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80039,883,Deer,,0,12,34,-8679.93,-98.3911,89.5294,6.19524,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80040,69,Diseased Timber Wolf,NULL,0,12,9,-8736.29,-72.8328,92.0231,6.01294,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80041,69,Diseased Timber Wolf,NULL,0,12,9,-8753.2,-33.3754,92.5098,1.87129,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80042,69,Diseased Timber Wolf,NULL,0,12,9,-8748.67,-50.3176,92.2134,2.86224,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80043,69,Diseased Timber Wolf,NULL,0,12,9,-8737.09,-94.3173,90.1741,3.34832,300,5,1,0,0,0,2,2,32,0,0,1,1,1,1,0,0,,,NULL,36
80045,257,Kobold Worker,,0,12,34,-8706.28,-129.849,86.2483,3.47469,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80046,257,Kobold Worker,,0,12,34,-8701.35,-118.101,88.8733,0.843928,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80047,257,Kobold Worker,,0,12,34,-8718.7,-98.3166,88.3631,5.60389,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80048,257,Kobold Worker,,0,12,34,-8695.02,-114.396,89.3617,3.886,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80049,257,Kobold Worker,,0,12,34,-8695.04,-103.437,89.6117,3.47724,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80050,257,Kobold Worker,,0,12,34,-8713.42,-90.302,89.5737,5.2409,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80051,257,Kobold Worker,,0,12,34,-8707.58,-108.406,89.1233,2.23404,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80052,257,Kobold Worker,,0,12,34,-8691.02,-80.2893,90.1544,0.100076,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80053,257,Kobold Worker,,0,12,34,-8684.79,-71.4061,91.0294,1.34379,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80054,257,Kobold Worker,,0,12,34,-8698.44,-70.5609,90.2794,2.97837,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80055,257,Kobold Worker,,0,12,34,-8686.47,-108.002,89.3114,3.22886,300,0,0,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80056,257,Kobold Worker,,0,12,34,-8680.79,-120.071,90.8183,2.58309,300,0,0,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80057,257,Kobold Worker,,0,12,34,-8671.76,-127.471,91.9537,3.69248,300,7,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80058,257,Kobold Worker,,0,12,34,-8725.92,-109.693,86.2483,0.481521,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80059,257,Kobold Worker,,0,12,34,-8667.23,-116.46,92.4403,1.51229,300,7,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80060,80,Kobold Laborer,,0,12,34,-8671.83,-123.34,92.1135,1.68621,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80061,721,Rabbit,,0,12,34,-8718.02,-112.688,87.425,0,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80062,721,Rabbit,,0,12,34,-8673.78,-189.267,91.329,0.563237,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80063,883,Deer,,0,12,34,-8686.67,-197.311,92.329,3.94988,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80064,80,Kobold Laborer,,0,12,34,-8632.33,-143.753,86.3842,3.27452,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80065,80,Kobold Laborer,,0,12,34,-8616.27,-143.334,87.4937,0.409049,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80066,80,Kobold Laborer,,0,12,34,-8640.19,-143.559,86.8829,1.44862,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80067,80,Kobold Laborer,,0,12,34,-8640.58,-113.289,86.9627,2.97738,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80068,80,Kobold Laborer,,0,12,34,-8635.27,-110.326,86.8396,4.78637,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80069,80,Kobold Laborer,,0,12,34,-8657.9,-124.669,90.9269,5.76153,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80070,80,Kobold Laborer,,0,12,34,-8639.08,-132.949,86.9817,6.08973,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80071,80,Kobold Laborer,,0,12,34,-8654.91,-127.006,89.5479,2.8159,300,0,0,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80072,257,Kobold Worker,,0,12,9,-8741.43,-193.606,86.2892,1.22173,300,5,1,0,0,0,3,3,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,43
80073,721,Rabbit,,0,12,34,-8707.05,-204.728,90.7831,0.74278,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80074,80,Kobold Laborer,,0,12,34,-8613.77,-152.982,86.0714,3.08878,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80075,80,Kobold Laborer,,0,12,34,-8610.92,-171.602,85.6868,0.602958,300,7,1,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80076,80,Kobold Laborer,,0,12,34,-8596.08,-173.872,87.1276,2.94578,300,0,0,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80077,80,Kobold Laborer,,0,12,34,-8609.08,-141.239,87.6184,3.50514,300,0,0,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
80078,80,Kobold Laborer,,0,12,34,-8601.23,-138.195,87.6999,4.00536,300,0,0,0,0,0,3,4,25,0,0,7,0,0,1,0,2,SmartAI,,NULL,25
