"position_x;""position_y"";""position_z"";""orientation"";""map"";""name""",,,
"-148,859;""387","324"";""-38","5684"";""2","99526"";""70"";""EchonokCaver"""
"-8689,6;""-114","525"";""88","8215"";""5","95046"";""0"";""EchoRidgeMine"""
"-4472,37;""1671","36"";""162","888"";""3","88687"";""530"";""EclipsePoint"""
"4949,53;""3041","26"";""98","7052"";""5","42963"";""530"";""EcoDomeFarfield"""
"3421,37;""2800","02"";""150","087"";""0","705719"";""530"";""EcoDomeMidrealm"""
"4469,96;""2840","21"";""140","442"";""1","97331"";""530"";""EcoDomeSutheron"""
"-1048,56;""-274","104"";""159","03"";""5","4703"";""1"";""ElderRise"""
"-4186,72;""1261","28"";""161","214"";""4","84131"";""1"";""EldrethRow"""
"-748,972;""6563","11"";""171","754"";""2","21497"";""530"";""ElementalPlateau"""
"8624,53;""-7693","87"";""158","81"";""2","13052"";""530"";""ElrendarFalls"""
"8039,45;""-6241","13"";""16","2526"";""4","89432"";""530"";""ElrendarRiver"""
"-9617,06;""-288","949"";""57","3053"";""4","72687"";""0"";""ElwynnForest"""
"-4998,67;""-3837","87"";""44","2691"";""3","7377"";""1"";""EmberstrifesDen"""
"3986,71;""-1293","58"";""250","144"";""5","74591"";""1"";""EmeraldSanctuary"""
"2063,11;""1547","38"";""1162","1"";""1","87623"";""566"";""EOTS"""
"-443,408;""2468","83"";""105","837"";""0","930524"";""1"";""EthelRethor"""
"4042,33;""2326","74"";""113","447"";""3","1331"";""530"";""EthereumStagingGrounds"""
"2976,85;""5511","01"";""144","637"";""3","86042"";""530"";""Evergrove"""
"6725,69;""-4619","44"";""720","909"";""4","66802"";""1"";""Everlook"""
"9079,92;""-7193","23"";""55","6013"";""5","94597"";""530"";""EversongWoods"""
"-6091,69;""-3076","67"";""242","055"";""1","80555"";""0"";""ExcavationCenter"""
"-1384,5;""2724","56"";""-28","568"";""3","37207"";""530"";""ExpeditionArmory"""
"-671,631;""1865","18"";""66","8961"";""5","49722"";""530"";""ExpeditionPoint"""
"-10,8021;""-1","15045"";""-2","42833"";""6","22821"";""550"";""Eye"""
"2167,44;""1564","11"";""1159","35"";""0","254382"";""566"";""EyeOfTheStorm"""
"2487,72;""1609","12"";""1224","64"";""3","35671"";""566"";""EyeOfTheStormAlliance"""
"1843,73;""1529","77"";""1224","43"";""0","297579"";""566"";""EyeOfTheStormHorde"""
"8714,14;""-6650","33"";""72","7517"";""2","39205"";""530"";""FairbreezeVillage"""
"-2906,3;""-12222","4"";""17","3124"";""4","94957"";""530"";""FairbridgeStrand"""
"-600,782;""4100","1"";""90","5571"";""0","207697"";""530"";""FalconWatch"""
"9514,33;""-6822","1"";""16","4907"";""1","60979"";""530"";""FalconwingSquare"""
"-2074,65;""-2113","64"";""15","3642"";""1","55343"";""0"";""FaldirsCove"""
"2666,18;""-2545","89"";""173","4"";""1","26906"";""1"";""FalfarrenRiver"""
"1486,96;""-2181","85"";""90","2204"";""0","965078"";""1"";""FallenSkyLake"""
"126,53;""4847","85"";""74","3962"";""3","65942"";""530"";""FallenSkyRidge"""
"-9985,94;""-3594","22"";""21","6782"";""5","47218"";""0"";""FallowSanctuary"""
"10158,8;""-6001","84"";""110","154"";""3","59136"";""530"";""FalthrienAcademy"""
"-9870,52;""212","959"";""14","0087"";""5","95753"";""0"";""FargodeepMine"""
"7544,57;""-7667","85"";""151","258"";""6","22794"";""530"";""farstriderEnclave"""
"-5657,29;""-4278","25"";""407","823"";""2","08396"";""0"";""FarstriderLodge"""
"9041,51;""-7456","05"";""83","385"";""3","11721"";""530"";""FarstriderRetreat"""
"9850,54;""-7396","79"";""13","6387"";""0","894016"";""530"";""FarstridersSquare"""
"276,636;""-3689","5"";""27","8892"";""1","64403"";""1"";""FarWatchPost"""
"-4985,61;""1590","89"";""63","7734"";""1","179"";""1"";""FearScarVale"""
"82,3052;""-2086","59"";""112","764"";""3","16252"";""0"";""FeatherbeardsHovel"""
"-4317,47;""3287","35"";""18","2864"";""3","12825"";""1"";""FeathermoonStronghold"""
"2038,72;""-2981","96"";""105","815"";""4","69104"";""1"";""FelfireHill"""
"6851,06;""-1912","89"";""550","904"";""3","00564"";""1"";""FelpawVillage"""
"10041,9;""1031","59"";""1329","46"";""0","24968"";""1"";""FelRock"""
"1776,93;""-1179","19"";""59","4284"";""3","30669"";""0"";""FelstoneField"""
"4102,25;""-1006","79"";""272","717"";""0","790048"";""1"";""Felwood"""
"998,173;""736","541"";""59","2738"";""6","16398"";""0"";""FenrisIsle"""
"-4841,19;""1309","44"";""81","3937"";""1","48501"";""1"";""Feralas"""
"-110,357;""7115","07"";""18","8779"";""3","49689"";""530"";""FeralfenVillage"""
"9889,14;""-6647","39"";""10","5165"";""5","79591"";""530"";""FethsWay"""
"-3125,88;""-2224","59"";""91","9413"";""3","27842"";""1"";""FieldOfGiants"""
"-7236,79;""-1417","51"";""-231","997"";""0","628312"";""1"";""FirePlumeRidge"""
"2221,45;""197","106"";""131","234"";""1","51093"";""1"";""FireScarShrine"""
"-6652,97;""-832","567"";""244","531"";""1","11634"";""0"";""FirewachtRidge"""
"-2345,07;""3253","53"";""-3","37535"";""4","84822"";""530"";""FirewingPoint"""
"-7501,51;""-2183","08"";""165","926"";""6","07144"";""0"";""FlameCrest"""
"-9700,27;""812","057"";""27","2225"";""5","46273"";""0"";""ForestsEdge"""
"3011,16;""-3359","08"";""147","96"";""2","42202"";""1"";""ForestSong"""
"4742,7;""3356","29"";""200","155"";""4","89556"";""530"";""ForgeBaseGehenna"""
"4444,94;""3415","77"";""165","925"";""5","6074"";""530"";""ForgeBaseOblivion"""
"2940,65;""4802","15"";""283","677"";""1","47618"";""530"";""ForgeCampAnger"""
"-1840,08;""9236","04"";""71","6117"";""5","15551"";""530"";""ForgeCampFear"""
"-1275,81;""8895","8"";""57","4377"";""2","96739"";""530"";""ForgeCampHate"""
"392,203;""2195","63"";""118","621"";""5","07233"";""530"";""ForgeCampMageddon"""
"353,575;""2497","05"";""158","244"";""6","02265"";""530"";""ForgeCampRage"""
"1540,72;""7281","82"";""364","469"";""3","39479"";""530"";""ForgeCampTerror"""
"2910,37;""6984","92"";""365","438"";""2","81124"";""530"";""ForgeCampWrath"""
"2750,63;""-4597","28"";""183","965"";""1","62173"";""1"";""ForlornRidge"""
"-5661,05;""1667","52"";""87","9256"";""5","3848"";""1"";""FrayfeatherHighlands"""
"-5431,78;""-2449","38"";""89","2848"";""2","32854"";""1"";""FreewindPost"""
"6812,06;""-2425","9"";""552","871"";""4","37848"";""1"";""FrostfireHotSprings"""
"-5542,53;""501","507"";""387","248"";""2","21198"";""0"";""FrostmaneHold"""
"8091,41;""-3882","58"";""696","668"";""2","18722"";""1"";""FrostsaberRock"""
"5259,73;""-4781","05"";""690","81"";""4","5269"";""1"";""FrostwhisperGorge"""
"-6376,41;""-1810","71"";""-263","646"";""4","96999"";""1"";""FungalRock"""
"-1125,17;""5712","53"";""58","7895"";""2","46015"";""530"";""FunggorCavern"""
"-9925,14;""1239","35"";""42","3457"";""0","815598"";""0"";""FurlbrowsPumpkinFarm"""
"3875,48;""5223","77"";""270","997"";""0","390741"";""530"";""FurywingsPerch"""
"-7177,15;""-3785","34"";""8","36981"";""6","10237"";""1"";""Gadgetzan"""
"1723,05;""-2292","37"";""58","9754"";""2","73335"";""0"";""GahrronsWithering"""
"450,999;""-627","906"";""167","189"";""1","86114"";""0"";""GallowsCorner"""
"-1321,34;""7239","12"";""32","7371"";""4","04169"";""530"";""Garadar"""
"2789,48;""366","372"";""24","4196"";""5","13839"";""0"";""GarrensHaunt"""
"-10902,7;""-3179","32"";""49","0836"";""0","042708"";""0"";""GarrisonArmory"""
"-8255,03;""1484","42"";""4","87199"";""3","44005"";""1"";""GateOfAhnQiraj"""
"-5040,5;""-814","817"";""495","128"";""5","49652"";""0"";""GateOfIronforge"""
"-8216,06;""1536","36"";""1","30797"";""3","0826"";""1"";""GatesOfAhnQiraj"""
"-55,4571;""-103","292"";""132","406"";""5","47787"";""0"";""GavinsNaze"""
"-4615,2;""-12917","5"";""9","74236"";""3","88613"";""530"";""GeezlesCamp"""
"-2182,62;""2534","41"";""71","9615"";""2","22408"";""1"";""GelkisVillage"""
"7360,86;""-6803","3"";""44","2942"";""5","83679"";""530"";""Ghostlands"""
"-1224,46;""1728","53"";""90","0592"";""0","831707"";""1"";""GhostWalkerPost"""
"16226,2;""16257"";""13","2022"";""1","65007"";""1"";""GMIsland""",
"9254,93;""1636","45"";""1302","05"";""2","40247"";""1"";""GnarlpineHold"""
"-332,22;""-2","28"";""-150","86"";""2","77"";""90"";""Gnome"""
"-5143,53;""894","909"";""287","394"";""2","26833"";""0"";""Gnomeregan"""
"-7258,24;""-584","973"";""-271","642"";""0","734342"";""1"";""GolakkaHotSprings"""
"-5783,67;""-1620","21"";""358","878"";""4","148"";""0"";""GolBolarQuarry"""
"-10419,6;""1907","61"";""7","48861"";""2","50341"";""0"";""GoldCoastQuarry"""
"8418,56;""-6138","39"";""58","0933"";""4","69877"";""530"";""GoldenboughPass"""
"7895,49;""-6188","39"";""19","5624"";""2","39911"";""530"";""GoldenmistVillage"""
"8652,87;""-5683","02"";""1","22002"";""4","18198"";""530"";""GoldenStrand"""
"616,536;""-2489","5"";""94","631"";""4","21857"";""1"";""GoldRoad"""
"-9448,55;""68","236"";""56","3225"";""2","1115"";""0"";""Goldshire"""
"-3862,64;""137","7"";""123","544"";""6","18747"";""1"";""GordunniOutpost"""
"-1117,72;""3230","8"";""67","8104"";""3","69003"";""530"";""GorGazOutpost"""
"-1518,71;""-3067","96"";""14","751"";""0","005637"";""0"";""GoShekFarm"""
"-2458,16;""4935","8"";""33","7396"";""0","969919"";""530"";""GrangolvarVillage"""
"87,2504;""-223","637"";""9","64243"";""4","2607"";""1"";""GreatwoodVale"""
"2185,38;""-1580","47"";""85","9111"";""0","829216"";""1"";""GreenpawVillage"""
"-4080,6;""-3463","16"";""273","276"";""0","690672"";""0"";""GrimBatol"""
"-7011,77;""-1729","52"";""234","099"";""4","78807"";""0"";""GrimesiltDigSite"""
"-4188,75;""629","705"";""70","4892"";""4","89549"";""1"";""GrimtotemCompound"""
"108,029;""-322","863"";""3","36205"";""4","62591"";""1"";""GrimtotemPost"""
"3616,06;""6635","92"";""130","007"";""4","95354"";""530"";""Grishnath"""
"-5728,8;""-3113","4"";""315","857"";""0","804162"";""0"";""GrizzlepawRidge"""
"262,459;""-3043","31"";""96","5546"";""0","64736"";""1"";""GroldomFarm"""
"-12388,9;""172","578"";""2","83358"";""1","91753"";""0"";""GromgolBaseCamp"""
"1924,94;""-4205","16"";""42","0388"";""1","65038"";""1"";""GrommashHold"""
"-12365,7;""175","632"";""2","77714"";""4","9248"";""0"";""GrongolbaseCamp"""
"-11108,1;""-2326","63"";""118","375"";""4","28623"";""0"";""GroshgokCompound"""
"4986,02;""92","278"";""52","7174"";""5","66255"";""1"";""GroveOfTheAncients"""
"216,885;""-273","27"";""145","045"";""0","145041"";""0"";""GrowlessCave"""
"3707,86;""2150","23"";""36","76"";""3","22"";""571"";""AzjolNerub"""
"62,7842;""35","462"";""-3","9835"";""1","41844"";""565"";""Gruul"""
"3530,06;""5104","08"";""3","50861"";""5","51117"";""530"";""GruulsLair"""
"-13277,4;""127","372"";""26","1418"";""1","11878"";""0"";""GurubashiArena"""
"3373,87;""4296","43"";""120","293"";""0","2091"";""530"";""GyroPlankBridge"""
"-1241,9;""4096","71"";""70","6772"";""3","55888"";""530"";""HaalEshiGorge"""
"-1563,05;""7945","67"";""-22","5568"";""1","13572"";""530"";""Halaa"""
"-1349,94;""7925","93"";""-98","2172"";""2","31159"";""530"";""HalaaniBasin"""
"3280,67;""-4322","2"";""132","301"";""3","1839"";""1"";""HaldarrEncampment"""
"78,5083;""-225","044"";""49","839"";""4","67589"";""229"";""HallOfBlackhand"""
"-4675,79;""-1256","32"";""501","993"";""1","974"";""0"";""HallOfExplorers"""
"221,322;""74","4933"";""25","7195"";""0","484836"";""450"";""HallOfLegends"""
"1966,24;""-4794","55"";""56","7642"";""6","241"";""1"";""HallOfTheBrave"""
"17,3566;""231","68"";""-31","392"";""0","39445"";""70"";""HallOfTheCrafters"""
"-226,8;""49","09"";""-46","03"";""1","39"";""70"";""HallOfTheKeepers"""
"-941,007;""-3526","66"";""70","935"";""3","48668"";""0"";""Hammerfall"""
"-6427,04;""-3381","19"";""229","711"";""4","254"";""0"";""HammertoesDigsite"""
"7065,06;""-7687","02"";""113","903"";""5","96904"";""530"";""HatchetHills"""
"2793,09;""-1621","4"";""129","333"";""1","98722"";""0"";""Hearthglen"""
"-390,863;""3130","64"";""4","51327"";""0","218692"";""530"";""HellfireCitadel"""
"-211,237;""4278","54"";""86","5678"";""4","59776"";""530"";""HellfirePeninsula"""
"-360,671;""3071","9"";""-15","0977"";""1","89389"";""530"";""HellfireRamparts"""
"-5661,83;""-1993","18"";""396","111"";""0","091415"";""0"";""HelmsBedLake"""
"-9127,98;""-1052","89"";""70","604"";""2","11379"";""0"";""HeroesVigil"""
"3554,3;""-6232","61"";""44","262"";""2","12438"";""1"";""HetaerasClutch"""
"1001,29;""7586","72"";""22","1567"";""1","60094"";""530"";""HewnBog"""
"-807,114;""-4111","26"";""55","5967"";""4","7919"";""1"";""HiddenPath"""
"-4979,56;""-969","821"";""-4","67023"";""1","93765"";""1"";""Highperch"""
"-4610,67;""1700","18"";""114","705"";""3","05218"";""1"";""HighWilderness"""
"-510,344;""9","53799"";""50","345"";""1","33728"";""0"";""HillsbradFields"""
"-436,657;""-581","254"";""53","5944"";""1","25917"";""0"";""HillsbradFoothills"""
"-17,942;""-2805","92"";""122","271"";""2","75175"";""0"";""HiriWatha"""
"-6661,66;""988","222"";""-14","6814"";""1","34146"";""1"";""HiveAshi"""
"-7678,21;""611","804"";""-52","124"";""2","91382"";""1"";""HiveRegal"""
"-7152,81;""1387","39"";""2","14026"";""2","78729"";""1"";""HiveZora"""
"-748,211;""2681","52"";""100","35"";""5","7479"";""530"";""HonorHold"""
"-353,057;""-1296","11"";""90","9438"";""4","37878"";""1"";""HonorsStand"""
"7225,84;""-6628","42"";""55","2716"";""2","89705"";""530"";""HowlingZiggurat"""
"-1396,43;""-115","322"";""158","935"";""2","92089"";""1"";""HunterRise"""
"9706,81;""-6712","6"";""0","548797"";""4","38141"";""530"";""HuntressOfTheSun"""
"-8177,89;""-4181","23"";""-167","552"";""0","913338"";""1"";""HyjalSummit"""
"-5195,11;""-3","63924"";""386","111"";""1","74231"";""0"";""IceflowLake"""
"6153,06;""-5050","74"";""787","233"";""5","86444"";""1"";""IceThistleHills"""
"-3794,35;""2556","02"";""91","0218"";""1","65971"";""530"";""IllidariPoint"""
"4140,7;""5429","55"";""274","427"";""2","81212"";""530"";""InsidionsPerch"""
"555,59;""2804","49"";""217","804"";""6","20094"";""530"";""InvasionPointAnnihilator"""
"-2670,83;""2691","26"";""102","277"";""4","91601"";""530"";""InvasionPointCataclysm"""
"4775,3;""3487","7"";""116","091"";""5","1893"";""530"";""InvasionPointOverlord"""
"2758,5;""-928","177"";""204","091"";""2","86339"";""1"";""IrisLake"""
"-5854,97;""-1996","35"";""401","478"";""3","88489"";""0"";""IronbandsCompound"""
"-5650,98;""-3826","83"";""321","919"";""4","87213"";""0"";""IronbandsExcavationSite"""
"-2887,82;""-2224","53"";""23","6055"";""0","386887"";""0"";""IronbeardsTomb"""
"-4918,88;""-940","406"";""501","564"";""5","42347"";""0"";""Ironforge"""
"-5843,28;""-3417","03"";""-50","9329"";""2","95077"";""1"";""IronstoneCamp"""
"-6969,88;""-2409","95"";""-216","546"";""5","0496"";""1"";""IronstonePlateau"""
"6463,17;""-1577","12"";""438","992"";""4","84426"";""1"";""IrontreeCavern"""
"6223,18;""-1151","23"";""382","803"";""3","19416"";""1"";""IrontreeWoods"""
"-5403,55;""3055","7"";""1","70606"";""1","67518"";""1"";""IsleOfDread"""
"12947,4;""-6893","31"";""5","68398"";""3","09154"";""530"";""IsleOfQuelDanas"""
"8042,94;""-7548","78"";""150","119"";""0","139542"";""530"";""IsleOfTribulations"""
"-10661,8;""-2527","18"";""26","8436"";""3","30055"";""0"";""IthariussCave"""
"3822,04;""-727","42"";""324","477"";""1","00681"";""1"";""JadefireGlen"""
"6293,06;""-609","351"";""468","671"";""2","9224"";""1"";""JadefireRun"""
"-3057,92;""1837","42"";""29","4535"";""0","06035"";""1"";""JademirLake"""
"4785,13;""-477","744"";""331","858"";""1","88488"";""1"";""Jaedenar"""
"4983,03;""-6041","19"";""95","5841"";""1","88091"";""1"";""JaggedReef"""
"1793,51;""6009","75"";""137","638"";""4","55488"";""530"";""JaggedRidge"""
"1253,77;""-4525","58"";""20","9508"";""2","77973"";""1"";""JaggedswineFarm"""
"-14601,1;""-234","16"";""24","7223"";""5","58923"";""0"";""JagueroIsle"""
"-14180,5;""729","773"";""21","633"";""4","17552"";""0"";""JaneirosPoint"""
"-10004,7;""1462","85"";""40","887"";""6","10526"";""0"";""JangolodeMine"""
"-9208,19;""-618","418"";""60","4529"";""0","385121"";""0"";""JasperlodeMine"""
"-233,765;""-4121","89"";""117","635"";""3","39306"";""0"";""JinthaAlor"""
"-9971,72;""-115","655"";""26","3099"";""5","38026"";""0"";""JoredsLanding"""
"-12135;""17","9116"";""-4","73151"";""4","10564"";""0"";""KalaiRuins"""
"-11091,2;""-1992","38"";""49","816"";""0","95178"";""532"";""Kara"""
"-11118,9;""-2010","33"";""47","0819"";""0","649895"";""0"";""Karazhan"""
"-6692,48;""-2175","31"";""283","453"";""0","427571"";""0"";""Kargath"""
"2440,86;""-3506","6"";""99","3423"";""4","69889"";""1"";""KargathiaKeep"""
"-2676,89;""-12141","3"";""17","2281"";""5","52763"";""530"";""KesselsCrossing"""
"-5597,31;""-483","398"";""396","981"";""3","17566"";""0"";""Kharanos"""
"-2850,34;""6405","81"";""77","0322"";""3","64548"";""530"";""KilsorrowFortress"""
"2280,68;""2273","98"";""94","6903"";""4","34107"";""530"";""KirinVarVillage"""
"-1273,07;""1970","71"";""50","7823"";""3","981"";""1"";""KodoGraveyard"""
"-3030,09;""-704","29"";""44","1878"";""5","32579"";""1"";""KodoRock"""
"-946,186;""-4492","28"";""28","8956"";""0","54997"";""1"";""KolgarCrag"""
"-990,368;""935","934"";""91","9163"";""3","14846"";""1"";""KolgarVillage"""
"-713,262;""1455","17"";""90","526"";""3","72573"";""1"";""KormeksHut"""
"-11605,1;""-645","993"";""29","5029"";""5","88457"";""0"";""KurzensCompound"""
"9356,42;""1191","51"";""1252","81"";""6","20615"";""1"";""LakeAlAmeth"""
"8453,08;""-7748","48"";""144","45"";""2","73684"";""530"";""LakeElrendar"""
"7794,49;""-2635","94"";""460","244"";""3","286"";""1"";""LakeEluneAra"""
"-3161,76;""3814","37"";""58","1972"";""4","55865"";""530"";""LakeEreNoru"""
"-9355,14;""-2280","93"";""71","6411"";""0","104803"";""0"";""LakeEverstill"""
"3044,74;""526","567"";""4","85566"";""3","02598"";""1"";""LakeFalathim"""
"-2471,75;""4657","29"";""159","739"";""4","97727"";""530"";""LakeJorune"""
"6517,05;""-4006","25"";""658","802"";""4","53634"";""1"";""LakeKelTheril"""
"2680,46;""-5363","06"";""84","0912"";""2","11964"";""1"";""LakeMennar"""
"1716,21;""-4585","15"";""76","217"";""4","78011"";""0"";""LakeMereldar"""
"-11825,1;""-421","353"";""12","0978"";""2","58982"";""0"";""LakeNazferiti"""
"-9656,42;""-2519","56"";""56","8919"";""0","022329"";""0"";""LakeridgeHighway"""
"-9266,59;""-2188","77"";""64","0892"";""2","10205"";""0"";""Lakeshire"""
"-1708,2;""8418","44"";""-21","4027"";""3","67976"";""530"";""LakeSunspring"""
"-6347,89;""-1218","88"";""-270","355"";""2","6083"";""1"";""Lakkari TarPits"""
"-6430,22;""-1052","96"";""-272","085"";""5","61795"";""1"";""LakkariTarPits"""
"-10219,4;""-3922","28"";""0","821068"";""5","62501"";""1"";""LandsEndBeach"""
"-4171,38;""145","112"";""57","0216"";""5","74763"";""1"";""LarissPavilion"""
"-832,056;""7741","02"";""34","3061"";""4","44079"";""530"";""LaughingSkullRuins"""
"78,2437;""-239","341"";""55","3424"";""4","77799"";""229"";""LBRS"""
"4525,1;""-6359","32"";""126","976"";""4","83794"";""1"";""LegashEncampment"""
"-3291,28;""2888"";""131","919"";""2","25661"";""530"";""LegionHold""",
"-6742,69;""-4092","03"";""264","17"";""6","25284"";""0"";""LethlorRavine"""
"2279,65;""-5310","01"";""87","0759"";""5","07618"";""0"";""LightsHopeChapel"""
"-5172,04;""-2952","93"";""336","993"";""6","20809"";""0"";""LochModan"""
"-10091,5;""1955","59"";""7","16286"";""0","077321"";""0"";""Longshore"""
"1214,77;""731","732"";""32","9321"";""2","30374"";""0"";""LordamareLake"""
"-62,356;""189","834"";""53","4352"";""2","43918"";""0"";""LordamereInternmentCamp"""
"-3920,81;""-2842","47"";""45","0363"";""4","48854"";""1"";""LostPoint"""
"-8021,77;""-5292","28"";""1","33809"";""4","35817"";""1"";""LostRiggerCove"""
"-7512,38;""-1043","39"";""181","55"";""0","909809"";""0"";""LothosRiftwaker"""
"-2055,96;""5305","2"";""-37","9105"";""4","02848"";""530"";""LowerCity"""
"-3904,46;""3147","39"";""327","077"";""4","42121"";""530"";""LowerVeilShilAk"""
"-4847,14;""434","406"";""16","2021"";""2","33115"";""1"";""LowerWilds"""
"-960,748;""-2043","74"";""81","2893"";""5","9535"";""1"";""LushwaterOasis"""
"3194,97;""163","192"";""5","48506"";""3","36212"";""1"";""MaestrasPost"""
"-8976,21;""876","055"";""106","542"";""3","3507"";""0"";""MageQuarter"""
"395,308;""3715","99"";""179","279"";""0","814673"";""530"";""MagHarGrounds"""
